ID,y
1,82.42484280794332
2,101.51356568108054
3,81.48188596066262
4,80.5368797165523
5,122.52080930480395
8,94.19526003221006
10,113.87228433606234
11,95.40865316170971
12,118.16726521680926
14,95.33813013284382
15,117.59738241329867
16,105.42588975798589
17,101.93071805676422
19,95.28501558688419
20,105.36385398063294
21,103.57598499583341
22,117.96732812197743
23,101.49999023050475
26,96.74441523930821
28,94.2083465201211
29,96.49963654975309
33,96.36910850591215
35,94.80528489936634
41,96.92216222047634
42,94.36347145188853
43,117.39996418258391
45,104.0141728898206
46,103.9920430586842
51,94.08835807486275
53,80.30811117409391
55,112.46148410554704
56,94.5290441125818
57,104.3434734309844
58,95.49469795417326
59,104.5580833566589
63,112.13878685908489
64,95.04330734770187
65,104.8060522966264
69,94.93901033681323
71,95.04519509827043
72,104.45431684636108
73,94.4323146378537
76,104.46715485942181
77,104.27340021326708
78,116.12315398414972
82,94.39275594900158
83,104.76968241648083
84,94.40408676462278
85,103.93043598210193
87,112.3064003480448
88,96.313778104797
89,112.6770592513316
91,94.91340345004286
93,94.66602715893629
94,104.49963921575318
95,96.41366562044439
96,111.49398399317707
97,94.21829347960193
98,113.00917414646389
99,94.22234705718517
101,104.36699438075667
103,112.6769638749879
104,94.09755949639364
105,111.92613653327646
110,94.80657437750202
111,112.39140980146615
113,112.68817962353984
114,93.44736885228056
115,115.03358536072207
117,112.67686849864421
120,94.24077320346865
121,112.42043416167604
122,93.84268065981965
123,112.81043948915723
126,112.31117005719224
132,111.94070312665932
135,104.88583323462424
137,104.44069804256463
138,94.69050829372443
140,94.51137387278729
142,113.62750871259351
144,112.30555426640214
148,93.92916319610933
149,114.89999499590272
155,94.45386526379684
156,112.31976237120742
157,94.47257680147993
162,112.24824932766279
163,94.75928143429155
167,94.27971042141243
172,116.14163143924566
179,113.01565824459243
180,94.03120459663572
181,111.81327594150943
182,95.0610911808746
183,112.67641886730962
185,112.67640524211765
187,112.08826448069522
188,94.16501355015598
189,94.11664614706694
191,94.22388368221661
192,113.23009663209345
193,94.84399774189785
194,112.00665856498432
195,93.67603817213666
196,112.3911282771947
198,94.62446142934286
199,112.34725568446316
201,104.45481319778901
204,94.46654792020237
205,105.02552380820529
206,94.35330096281811
210,94.40938790921155
211,104.36624499519903
216,112.47760251681589
219,115.748450834637
220,94.02202917611572
221,111.93997945085388
226,111.8129693746904
227,94.10926617534341
228,112.32517701566417
230,112.35851910336282
231,93.61130911957284
235,116.60591457565508
236,94.24675807158116
238,113.14153802788798
242,104.60034494394307
243,94.6913591260851
244,80.11170891975596
245,112.39037608388864
247,118.12847462142088
248,93.90259802956228
249,94.15502999452096
250,111.70857206042763
251,94.24665588264148
253,116.60579194892748
254,93.84169484511528
256,94.26118532558223
257,93.49164541562811
258,112.33377482034837
259,94.26751355228382
262,80.27136338113462
266,94.45401696359244
267,114.909756216181
272,103.65725040556018
273,112.66556708621059
275,101.34910488118567
276,112.9215375013957
279,94.67724122793967
280,104.69634173888164
283,94.29272518928897
285,112.47146380755666
288,112.66546489727091
289,94.90960976691414
290,104.51268618582895
291,94.64833590062176
292,111.47890920868784
293,112.3180645012832
296,108.28427218043964
297,111.99359724845789
298,115.93122552553444
299,94.39110213960001
304,93.68949874656636
305,87.79491950963987
306,94.39363430759971
307,111.77233271554894
311,109.83899437596642
313,111.78298062171135
314,93.88201179736438
316,94.62257853082744
324,95.5355557482549
327,94.60234564200428
329,93.77699017483096
330,112.00176476677498
337,103.99607952014952
338,94.97988004740952
339,105.00117425232983
340,94.9323801351766
343,93.68128585491698
345,115.68609952762182
346,94.23228735345103
347,115.40089516846365
349,112.22564745400459
350,93.62513128897359
352,112.40999349073766
353,93.97375840725579
354,78.67541944087057
357,94.15787426754855
358,112.64135548827647
362,114.35369000604652
364,116.49650164350322
365,110.21455830456748
366,94.43560571764212
367,112.18647211234486
368,94.62963811295796
370,79.2065260233
373,94.90798777745565
377,93.94635616338803
378,112.29799232759768
382,104.40155549557969
384,112.32411425069148
390,94.75349753537733
392,111.89606007827493
393,112.29280778234957
395,94.7889323422317
396,104.79401433930349
399,78.86439034290805
406,111.78234705028532
408,111.78233342509338
409,93.90580727717878
410,79.88640103952332
412,111.90935800683019
413,93.15724940288598
419,94.60122324890256
420,112.75646169173066
421,93.21217231911032
430,102.74482056863286
434,94.12964736611522
