id,price_doc
30474,5352689.5
30475,8164344.5
30476,5262406.5
30477,5667078.5
30478,5013480.5
30479,9183149.0
30480,4226305.5
30481,4219467.5
30482,4745264.5
30483,4673701.5
30484,6483478.5
30485,4901688.5
30486,3696232.75
30487,3730936.0
30488,6210549.0
30489,6229186.5
30490,22062112.0
30491,19248936.0
30492,5607543.5
30493,12883992.0
30494,6698970.5
30495,11114918.0
30496,8421477.0
30497,8221170.0
30498,4483746.0
30499,7647685.5
30500,11203034.0
30501,7022229.0
30502,3037114.0
30503,6428828.5
30504,5553996.5
30505,11155974.0
30506,3237489.5
30507,4732994.0
30508,5469705.0
30509,7626585.5
30510,9329115.0
30511,6390776.0
30512,6263893.0
30513,4199816.0
30514,3521797.0
30515,9617234.0
30516,5780516.0
30517,11299690.0
30518,8670815.0
30519,4449536.5
30520,6890460.0
30521,5701153.5
30522,7526147.0
30523,6284278.5
30524,10638487.0
30525,9918506.0
30526,4865951.5
30527,5053274.0
30528,6604585.5
30529,6575437.0
30530,6078090.5
30531,14670517.0
30532,4626768.5
30533,10267274.0
30534,6669342.0
30535,9501927.0
30536,5762325.0
30537,11510453.0
30538,4835959.5
30539,8362979.5
30540,9679915.0
30541,5805144.0
30542,2139729.5
30543,5431245.0
30544,6667275.0
30545,8410088.0
30546,4220755.0
30547,9692404.0
30548,4451238.5
30549,5059721.0
30550,12184623.0
30551,5041355.5
30552,1893209.25
30553,7042509.5
30554,10761201.0
30555,6289752.5
30556,9228152.0
30557,7173060.0
30558,9434476.0
30559,6041163.0
30560,5855776.5
30561,6915608.0
30562,12027586.0
30563,5042827.0
30564,7205015.5
30565,6551357.5
30566,7110773.0
30567,2033759.0
30568,9971866.0
30569,9821817.0
30570,6439303.0
30571,7509965.0
30572,4865065.0
30573,6487678.0
30574,5896770.0
30575,7457635.5
30576,4873916.5
30577,3978687.75
30578,3270090.0
30579,7156121.5
30580,4472361.0
30581,5457372.0
30582,12851056.0
30583,6856753.0
30584,4426073.0
30585,2638554.5
30586,8777192.0
30587,5817791.5
30588,7991869.0
30589,7099125.5
30590,12575625.0
30591,5309211.5
30592,6496928.5
30593,7736624.0
30594,6660323.0
30595,5289874.5
30596,6632484.0
30597,6495305.0
30598,9605043.0
30599,10741105.0
30600,5210938.0
30601,6063148.0
30602,1765316.5
30603,12260154.0
30604,4580682.0
30605,6656646.0
30606,25014864.0
30607,6909444.0
30608,8697251.0
30609,6236319.5
30610,2983556.25
30611,5568459.5
30612,7305884.0
30613,8608977.0
30614,17845600.0
30615,7558947.5
30616,5675975.5
30617,9462464.0
30618,5034696.5
30619,4252443.5
30620,2653506.0
30621,8531667.0
30622,7540422.0
30623,6124464.5
30624,6675622.5
30625,8045245.5
30626,6320358.5
30627,7173682.5
30628,6390934.5
30629,5171787.0
30630,4670725.0
30631,6102059.5
30632,4039042.75
30633,5898153.5
30634,11656491.0
30635,9651726.0
30636,5365129.0
30637,9511283.0
30638,5754011.0
30639,7447735.0
30640,4582264.0
30641,7962055.5
30642,6598264.5
30643,7662629.5
30644,9601178.0
30645,7304707.0
30646,5247262.0
30647,4813510.0
30648,23889344.0
30649,2308827.25
30650,4952114.5
30651,3322153.5
30652,4479446.5
30653,7520550.5
30654,4569551.5
30655,12239920.0
30656,3907259.0
30657,6390776.0
30658,10708723.0
30659,4724971.0
30660,8637687.0
30661,6713111.0
30662,7998693.0
30663,15937428.0
30664,12426388.0
30665,6203587.5
30666,2687684.5
30667,4222857.0
30668,8933030.0
30669,4973469.0
30670,2382042.5
30671,7171076.5
30672,14560627.0
30673,10133789.0
30674,11546207.0
30675,2101818.25
30676,6692157.5
30677,4348159.0
30678,19615602.0
30679,5653960.5
30680,5215616.5
30681,2372377.75
30682,8739513.0
30683,9701855.0
30684,4505096.0
30685,7007511.0
30686,9309261.0
30687,5019843.5
30688,4541010.0
30689,15412181.0
30690,25266466.0
30691,4493326.0
30692,6033643.5
30693,11590027.0
30694,5540876.5
30695,7048120.0
30696,6460666.0
30697,11803211.0
30698,7662827.0
30699,5812201.5
30700,4930630.0
30701,9602295.0
30702,5964100.5
30703,3770932.0
30704,11570766.0
30705,9019008.0
30706,24386460.0
30707,3689604.5
30708,13809067.0
30709,6175867.5
30710,7361984.5
30711,4666566.5
30712,4011667.75
30713,6232978.0
30714,7024961.5
30715,3823895.5
30716,9701855.0
30717,6238818.0
30718,8908222.0
30719,14379439.0
30720,7334905.5
30721,4470246.0
30722,7365130.5
30723,6255290.5
30724,11985403.0
30725,6729527.0
30726,11533001.0
30727,9633684.0
30728,11036312.0
30729,3424110.75
30730,6192339.5
30731,6296672.5
30732,4471056.0
30733,9923312.0
30734,7051542.0
30735,5411082.0
30736,5525289.0
30737,6515804.0
30738,5956449.5
30739,4667310.0
30740,6924761.5
30741,11347487.0
30742,4120308.75
30743,4970766.0
30744,9119266.0
30745,6757283.0
30746,5593283.0
30747,16516606.0
30748,16284035.0
30749,4925568.5
30750,6439217.0
30751,3305974.75
30752,7111336.0
30753,9870420.0
30754,5473305.5
30755,4950896.0
30756,6507327.0
30757,5133125.5
30758,10270330.0
30759,5904349.5
30760,4386581.0
30761,9484888.0
30762,6775196.0
30763,11853521.0
30764,6131068.0
30765,5962889.0
30766,3513631.75
30767,9852156.0
30768,4372693.5
30769,7095146.0
30770,6128975.5
30771,2838243.75
30772,8436726.0
30773,8026202.0
30774,5720444.0
30775,12112675.0
30776,5525773.5
30777,6333029.0
30778,9385943.0
30779,6436392.5
30780,7551951.0
30781,6598610.5
30782,5103866.5
30783,5650025.5
30784,3609690.25
30785,5219368.0
30786,4141294.0
30787,6132986.5
30788,5657509.5
30789,7495668.5
30790,6459206.0
30791,10078236.0
30792,7172595.0
30793,10972505.0
30794,12820282.0
30795,11103773.0
30796,11284829.0
30797,14099755.0
30798,2671630.75
30799,10266001.0
30800,14740273.0
30801,6222542.5
30802,22153194.0
30803,2771861.25
30804,3759076.0
30805,14984226.0
30806,7107092.0
30807,5893149.5
30808,10192310.0
30809,4894906.0
30810,11199509.0
30811,4299059.0
30812,5277418.5
30813,4910536.5
30814,2439973.25
30815,3776175.5
30816,8193970.0
30817,1858013.625
30818,7734912.0
30819,7734049.0
30820,5156618.0
30821,25619996.0
30822,9216841.0
30823,7354489.5
30824,3542226.25
30825,5291817.5
30826,9943434.0
30827,5622515.5
30828,5690203.0
30829,5423678.0
30830,8540703.0
30831,6467175.5
30832,5957869.5
30833,4983976.5
30834,4186547.25
30835,7185233.0
30836,6465874.5
30837,4989212.5
30838,4353914.0
30839,5811253.5
30840,11073169.0
30841,11484467.0
30842,7068664.0
30843,5524282.5
30844,6620060.5
30845,9786363.0
30846,4191237.25
30847,5860547.5
30848,8423091.0
30849,4324813.5
30850,4063828.75
30851,5036540.5
30852,6480869.5
30853,4425351.5
30854,5586512.5
30855,7347031.0
30856,8675414.0
30857,2197768.25
30858,4204111.5
30859,6018374.0
30860,5840071.5
30861,8832511.0
30862,6264645.5
30863,5986815.0
30864,6269977.0
30865,9674728.0
30866,6947987.0
30867,5668397.0
30868,8462149.0
30869,5433898.0
30870,5196546.5
30871,8705997.0
30872,4970605.0
