id,price_doc
30474,5559525.5
30475,8501808.0
30476,5465273.5
30477,5690780.0
30478,5165782.5
30479,9893114.0
30480,4353207.5
30481,4401149.0
30482,4848806.0
30483,4855002.0
30484,6733422.0
30485,5060845.0
30486,3770878.75
30487,3827589.75
30488,6314298.0
30489,6378434.5
30490,23001366.0
30491,19559804.0
30492,5862007.5
30493,13050526.0
30494,6876903.5
30495,11226184.0
30496,8720730.0
30497,8541400.0
30498,4547104.0
30499,7478630.0
30500,11498842.0
30501,7156211.0
30502,3206187.0
30503,6586248.5
30504,5756636.0
30505,11301360.0
30506,3446090.5
30507,4919677.0
30508,5594785.0
30509,7872112.5
30510,9605322.0
30511,6509815.5
30512,6469546.0
30513,4328369.5
30514,3795535.0
30515,9906696.0
30516,5863833.0
30517,12243378.0
30518,9820266.0
30519,4521575.0
30520,7032240.5
30521,6103878.5
30522,7595898.0
30523,6362673.5
30524,10574122.0
30525,9628024.0
30526,5001825.0
30527,5281699.5
30528,6921349.5
30529,6805036.5
30530,6107859.0
30531,15362254.0
30532,4840547.5
30533,10432716.0
30534,6795385.5
30535,9796488.0
30536,5912662.5
30537,11994174.0
30538,4914554.5
30539,8462664.0
30540,9993796.0
30541,5536730.0
30542,2221855.75
30543,5569412.0
30544,6925542.0
30545,8597646.0
30546,4479534.5
30547,9991858.0
30548,4555424.5
30549,5210037.5
30550,12490476.0
30551,5211841.0
30552,2103184.5
30553,7481134.5
30554,11029058.0
30555,6415833.0
30556,9504270.0
30557,7442233.0
30558,9651248.0
30559,6472633.0
30560,6134953.0
30561,7118779.0
30562,12429692.0
30563,5249901.0
30564,7400010.0
30565,6917298.5
30566,7178827.0
30567,2125453.0
30568,10327010.0
30569,10186330.0
30570,6490047.5
30571,7563058.0
30572,5035874.0
30573,6770089.5
30574,6214238.5
30575,7685443.5
30576,4978470.5
30577,4031908.25
30578,3400237.25
30579,7340430.5
30580,4767396.5
30581,5570979.5
30582,13187262.0
30583,6985988.5
30584,4565397.5
30585,2747815.5
30586,8807828.0
30587,5912786.5
30588,8464078.0
30589,7263245.5
30590,13241612.0
30591,5565559.0
30592,6879711.5
30593,8186487.5
30594,6624090.5
30595,5587009.0
30596,7126084.0
30597,6784391.5
30598,9867526.0
30599,11583910.0
30600,5316763.5
30601,6313934.5
30602,1942739.5
30603,12615810.0
30604,4746097.5
30605,6894997.0
30606,27923582.0
30607,7216735.5
30608,8877568.0
30609,6391783.0
30610,3151082.5
30611,5634770.5
30612,7509232.0
30613,8774970.0
30614,19040644.0
30615,7745312.0
30616,5766408.0
